2018,Shortcut applications of the Hansen Solubility Parameter for Organic Solvent Nanofiltration,"Andecochea Saiz C., Darvishmanesh S., Buekenhoudt A., Van der Bruggen B.",3767388,Journal of Membrane Science,546, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,10
2016,Calibration and analysis of a direct contact membrane distillation model using Monte Carlo filtering,"Hitsov I., Eykens L., Sitter K.D., Dotremont C., Pinoy L., Bruggen B.V.D., Nopens I.",3767388,Journal of Membrane Science,515, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,1,0,10
2016,Comparison between exergy and energy analysis for biodiesel production,"Amelio A., Van De Voorde T., Creemers C., Degreve J., Darvishmanesh S., Luis P., Van Der Bruggen B.",3605442,Energy,98, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,0,0,10
2015,Influence of the Membrane Module Geometry on SO<inf>2</inf> Removal: A Numerical Study,"Zhang Z., Yan Y., Wood D.A., Zhang W., Li L., Zhang L., Van Der Bruggen B.",8885885,Industrial and Engineering Chemistry Research,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,0,10
2015,Screening of pervaporation membranes with the aid of conceptual models: An application to bioethanol production,"Sosa M.A., Figueroa Paredes D.A., Basilico J.C., Van Der Bruggen B., Espinosa J.",13835866,Separation and Purification Technology,146, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,2,0,10
2015,Advances in electrodialysis for water treatment,Van der Bruggen B.,,"Advances in Membrane Technologies for Water Treatment: Materials, Processes and Applications",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0,10
2012,Separation of ethyl acetate-isooctane mixtures by pervaporation and pervaporation-based hybrid methods,"Parvez A.M., Luis P., Ooms T., Vreysen S., Vandezande P., Degreve J., Van der Bruggen B.",13858947,Chemical Engineering Journal,210, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,2,0,0,0,10
2012,The potential of head-space gas chromatography for VLE measurements,"Luis P., Wouters C., Sweygers N., Creemers C., Van Der Bruggen B.",219614,Journal of Chemical Thermodynamics,49, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,0,1,0,0,0,10
2012,Evaluation of peroxide based advanced oxidation processes (AOPs) for the degradation of ibuprofen in water,"Scheers T., Appels L., Dirkx B., Jacoby L., van Vaeck L., van der Bruggen B., Luyten J., Degrev J., van Impe J., Dewil R.",19443994,Desalination and Water Treatment,50, 1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,10
2010,Eightfold increased membrane flux of NF 270 by O<inf>3</inf> oxidation of natural humic acids without deteriorated permeate quality,"Van Geluwe S., Vinckier C., Bobu E., Trandafir C., Vanelslander J., Braeken L., Van Der Bruggen B.",2682575,Journal of Chemical Technology and Biotechnology,85,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,1,0,1,0,10
2005,Industrial process water recycling: Principles and examples,"Van Bruggen B.D., Boussu K., De Vreese I., Van Baelen G., Willemse F., Goedeme D., Colen W.",2784491,Environmental Progress,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,1,0,0,0,1,0,0,0,10
2019,High performance loose nanofiltration membranes obtained by a catechol-based route for efficient dye/salt separation,"Wang J., He R., Han X., Jiao D., Zhu J., Lai F., Liu X., Liu J., Zhang Y., Van der Bruggen B.",13858947,Chemical Engineering Journal,375, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,9
2019,A free-standing 3D nano-composite photo-electrode—Ag/ZnO nanorods arrays on Ni foam effectively degrade berberine,"Zhang Y., Liu L., Van der Bruggen B., Leung M.K.H., Yang F.",13858947,Chemical Engineering Journal,373, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,9
2019,Sustainable management of landfill leachate concentrate through recovering humic substance as liquid fertilizer by loose nanofiltration,"Ye W., Liu H., Jiang M., Lin J., Ye K., Fang S., Xu Y., Zhao S., Van der Bruggen B., He Z.",431354,Water Research,157, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9
2019,Tailoring the separation performance and fouling reduction of PES based nanofiltration membrane by using a PVA/Fe<inf>3</inf>O<inf>4</inf> coating layer,"Bagheripour E., Moghadassi A.R., Parvizian F., Hosseini S.M., Van der Bruggen B.",2638762,Chemical Engineering Research and Design,144, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9
2019,Nanofibrous hydrogel composite membranes with ultrafast transport performance for molecular separation in organic solvents,"Li Y., Wong E., Volodine A., Van Haesendonck C., Zhang K., Van Der Bruggen B.",20507488,Journal of Materials Chemistry A,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,9
2019,MOF-positioned polyamide membranes with a fishnet-like structure for elevated nanofiltration performance,"Zhu J., Hou J., Yuan S., Zhao Y., Li Y., Zhang R., Tian M., Li J., Wang J., Van Der Bruggen B.",20507488,Journal of Materials Chemistry A,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,9
2018,Bioinspired dual stimuli-responsive membranes with enhanced gating ratios and reversible performances for water gating,"Liu H., Liao J., Zhao Y., Sotto A., Zhu J., van der Bruggen B., Gao C., Shen J.",3767388,Journal of Membrane Science,564, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,9
2018,Nano/microstructure decorated thin film composite poly (arylene sulfide sulfone) membrane constructed by induced fouling in organic solvent ultrafiltration,"Yuan S., Zhu J., Li J., Volodine A., Yang J., Van Puyvelde P., Van der Bruggen B.",13858947,Chemical Engineering Journal,348, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,9
2018,Highly hydrophilic and antifouling nanofiltration membrane incorporated with water-dispersible composite activated carbon/chitosan nanoparticles,"Bagheripour E., Moghadassi A.R., Hosseini S.M., Ray M.B., Parvizian F., Van der Bruggen B.",2638762,Chemical Engineering Research and Design,132, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9
2018,Development and characterization of polyethersulfone-based nanofiltration membrane with stability to hydrogen peroxide,"Tsehaye M.T., Wang J., Zhu J., Velizarov S., Van der Bruggen B.",3767388,Journal of Membrane Science,550, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,9
2017,Development of polyethersulfone phase-inversion membranes for membrane distillation using oleophobic coatings,"Eykens L., De Sitter K., Stoops L., Dotremont C., Pinoy L., Van der Bruggen B.",218995,Journal of Applied Polymer Science,134,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,9
2017,Miscibility of polyimide blends: Physicochemical characterization of two high performance polyimide polymers,"Mazinani S., Darvishmanesh S., Ramazani R., Van der Bruggen B.",13815148,Reactive and Functional Polymers,111, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,9
2016,A novel chitosan base molecularly imprinted membrane for selective separation of chlorogenic acid,"Liu Q., Zhao Y., Pan J., Van Der Bruggen B., Shen J.",13835866,Separation and Purification Technology,164, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,9
2016,Conceptual model-based optimization and environmental evaluation of waste solvent technologies: Distillation/incineration versus distillation/pervaporation,"Meyer R., Figueroa Paredes D.A., Fuentes M., Amelio A., Morero B., Luis P., Van Der Bruggen B., Espinosa J.",13835866,Separation and Purification Technology,158, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,9
2016,The presence of ferric iron promotes calcium sulphate scaling in reverse osmosis processes,"Bystriansky M., Nir O., Sir M., Honzajkova Z., Vurm R., Hrychova P., Bervic A., van der Bruggen B.",119164,Desalination,393, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,0,9
2016,Potential applications of abandoned aromatic polyamide reverse osmosis membrane by hypochlorite degradation,"Zeng G., Lian G., Zhang Y., Gan L., Zhou Y., Qiu J., Van Der Bruggen B., Shen J.",20462069,RSC Advances,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,9
2014,Preliminary studies on membrane filtration for the production of potable water: A case of Tshaanda rural village in South Africa,"Molelekwa G.F., Mukhola M.S., Van Der Bruggen B., Luis P.",19326203,PLoS ONE,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,1,0,9
2013,"Pilot-scale evaluation of gac adsorption using low-cost, high-performance materials for removal of pesticides and organic matter in drinking water production","Pham T.T., Nguyen V.A., Van Der Bruggen B.",7339372,Journal of Environmental Engineering (United States),139,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,1,0,0,9
2009,Fundamentals of Membrane Solvent Separation and Pervaporation,Van der Bruggen B.,,Membrane Operations: Innovative Separations and Transformations,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,1,0,1,0,9
2008,Simulation of a hybrid pervaporation-distillation process,"Verhoef A., Degreve J., Huybrechs B., van Veen H., Pex P., Van der Bruggen B.",981354,Computers and Chemical Engineering,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,1,1,0,9
2019,Mixed matrix PES-based nanofiltration membrane decorated by (Fe<inf>3</inf>O<inf>4</inf>–polyvinylpyrrolidone) composite nanoparticles with intensified antifouling and separation characteristics,"Hosseini S.M., Afshari M., Fazlali A.R., Koudzari Farahani S., Bandehali S., Van der Bruggen B., Bagheripour E.",2638762,Chemical Engineering Research and Design,147, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,8
2018,Reverse osmosis brine treatment using direct contact membrane distillation (DCMD): Effect of membrane characteristics on desalination performance and the wetting phenomenon,"Yan Z., Yang H., Yu H., Qu F., Liang H., Van Der Bruggen B., Li G.",20531400,Environmental Science: Water Research and Technology,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,8
2018,A high flux organic solvent nanofiltration membrane from Kevlar aramid nanofibers with: In situ incorporation of microspheres,"Li Y., Yuan S., Zhou C., Zhao Y., Van Der Bruggen B.",20507488,Journal of Materials Chemistry A,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8
2014,Synthesis of quaternary ammonium hydroxide from its halide salt by bipolar membrane electrodialysis (BMED): Effect of molecular structure of ammonium compounds on the process performance,"Shen J., Yu J., Liu L., Lin J., Van der Bruggen B.",2682575,Journal of Chemical Technology and Biotechnology,89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,8
2013,Clean post-processing of 2-amino-1-propanol sulphate by bipolar membrane electrodialysis for industrial processing of 2-amino-1-propanol,"Shen J., Lin J., Yu J., Jin K., Gao C., Van der Bruggen B.",2552701,Chemical Engineering and Processing: Process Intensification,72, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,2,0,8
2013,Pellet reactor pretreatment: A feasible method to reduce scaling in bipolar membrane electrodialysis,"Tran A.T.K., Jullok N., Meesschaert B., Pinoy L., Van der Bruggen B.",219797,Journal of Colloid and Interface Science,401, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,0,0,8
2013,Ethanol production from corn contaminated with fumonisins: A preliminary economic analysis including novel processing alternatives,"Sosa M.A., Chovau S., Van Der Bruggen B., Espinosa J.",8885885,Industrial and Engineering Chemistry Research,52,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,0,0,0,8
2012,A study of electrodialysis operating with mixed flow mode,"Brauns E., Bossaer J., Toye S., Mijnendonckx K., Pinoy L., Van Der Bruggen B.",13835866,Separation and Purification Technology,98, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,8
2012,Application of the mass-based UNIQUAC model to membrane systems: A critical revision,"Chovau S., Van Der Bruggen B., Luis P.",219614,Journal of Chemical Thermodynamics,48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,0,8
2019,Magnetic cation exchange membrane incorporated with cobalt ferrite nanoparticles for chromium ions removal via electrodialysis,"Hosseini S.M., Sohrabnejad S., Nabiyouni G., Jashni E., Van der Bruggen B., Ahmadi A.",3767388,Journal of Membrane Science,583, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7
2019,Codeposition Modification of Cation Exchange Membranes with Dopamine and Crown Ether to Achieve High K<sup>+</sup> Electrodialysis Selectivity,"Yang S., Liu Y., Liao J., Liu H., Jiang Y., Van Der Bruggen B., Shen J., Gao C.",19448244,ACS Applied Materials and Interfaces,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,7
2019,Removal and recovery of lead from wastewater using an integrated system of adsorption and crystallization,"Hoang M.T., Pham T.D., Nguyen V.T., Nguyen M.K., Pham T.T., Van der Bruggen B.",9596526,Journal of Cleaner Production,213, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7
2019,"Treatment of anaerobic digestion effluent using membrane distillation: Effects of feed acidification on pollutant removal, nutrient concentration and membrane fouling","Yan Z., Liu K., Yu H., Liang H., Xie B., Li G., Qu F., van der Bruggen B.",119164,Desalination,449, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7
2018,Study of overall mass transfer coefficients in a liquid membrane in Taylor flow regime: Calculation and correlation,"Perez A.D., Van der Bruggen B., Fontalvo J.",2552701,Chemical Engineering and Processing - Process Intensification,134, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,7
2018,"Preparation of N,N,N-trimethyl-1-adamantylammonium hydroxide with high purity via bipolar membrane electrodialysis","Miao M., Qiu Y., Yao L., Wu Q., Ruan H., Van der Bruggen B., Shen J.",13835866,Separation and Purification Technology,205, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7
2018,A ground breaking polymer blend for CO<inf>2</inf>/N<inf>2</inf> separation,"Mazinani S., Ramezani R., Darvishmanesh S., Molelekwa G.F., Di Felice R., Van Der Bruggen B.",22129820,Journal of CO2 Utilization,27, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7
2018,Fabrication and characterization of novel antimicrobial thin film nano-composite membranes based on copper nanoparticles,"Yahia Cherif A., Arous O., Mameri N., Zhu J., Ammi Said A., Vankelecom I., Simoens K., Bernaerts K., Van der Bruggen B.",2682575,Journal of Chemical Technology and Biotechnology,93,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,7
2017,Enhanced Separation Performance for CO<inf>2</inf> Gas of Mixed-Matrix Membranes Incorporated with TiO<inf>2</inf>/Graphene Oxide: Synergistic Effect of Graphene Oxide and Small TiO<inf>2</inf> Particles on Gas Permeability of Membranes,"Wang T., Yang C.-H., Man C.-L., Wu L.-G., Xue W.-L., Shen J.-N., Van Der Bruggen B., Yi Z.",8885885,Industrial and Engineering Chemistry Research,56,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,7
2017,Remarkable anti-fouling performance of TiO<inf>2</inf>-modified TFC membranes with mussel-inspired polydopamine binding,"Zhang R.-X., Braeken L., Liu T.-Y., Luis P., Wang X.-L., Van der Bruggen B.",20763417,Applied Sciences (Switzerland),7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,7
2016,Overcoming any configuration limitation: An alternative operating mode for pervaporation and vapour permeation,"Genduso G., Luis P., Van der Bruggen B.",2682575,Journal of Chemical Technology and Biotechnology,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,7
2015,A design of composite hollow fiber membranes with tunable performance and reinforced mechanical strength,"Zhang R.-X., Liu T., Braeken L., Liu Z., Wang X.-L., Van Der Bruggen B.",218995,Journal of Applied Polymer Science,132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,0,7
2014,"Challenges to surface water quality in mid-sized African cities: Conclusions from Awetu-Kito Rivers in Jimma, south-west Ethiopia","Haddis A., Getahun T., Mengistie E., Jemal A., Smets I., Van der Bruggen B.",17476585,Water and Environment Journal,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,1,0,7
2013,Poly(vinylidene fluoride-co-hexafluoropropylene) (PVDF-co-HFP) hollow fiber membranes prepared from PVDF-co-HFP/PEG-600Mw/DMAC solution for membrane distillation,"Alsalhy Q.F., Rashid K.T., Ibrahim S.S., Ghanim A.H., Van Der Bruggen B., Luis P., Zablouk M.",218995,Journal of Applied Polymer Science,129,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,7
2013,Pesticides Removal by Filtration over Cactus Pear Leaves: A Cheap and Natural Method for Small-Scale Water Purification in Semi-Arid Regions,"Gebrekidan A., Nicolai H., Vincken L., Teferi M., Asmelash T., Dejenie T., Zerabruk S., Gebrehiwet K., Bauer H., Deckers J., Luis P., De Meester L., van der Bruggen B.",18630650,"Clean - Soil, Air, Water",41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0,7
2009,Ozonation and perozonation of humic acids in nanofiltration concentrates,"Van Geluwe S., Braeken L., Vinckier C., Van der Bruggen B.",19443994,Desalination and Water Treatment,6, 1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,0,7
2019,Superhydrophilic and underwater superoleophobic membranes - A review of synthesis methods,"Zarghami S., Mohammadi T., Sadrzadeh M., Van der Bruggen B.",796700,Progress in Polymer Science,98, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
2019,Support membrane pore blockage (SMPB): An important phenomenon during the fabrication of thin film composite membrane via interfacial polymerization,"Zhang R., Yu S., Shi W., Zhu J., Van der Bruggen B.",13835866,Separation and Purification Technology,215, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,6
2018,Stability of polyethersulfone membranes to oxidative agents: A review,"Tsehaye M.T., Velizarov S., Van der Bruggen B.",1413910,Polymer Degradation and Stability,157, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6
2018,Hydrophilic nanofiltration membranes with reduced humic acid fouling fabricated from copolymers designed by introducing carboxyl groups in the pendant benzene ring,"Yuan S., Li J., Zhu J., Volodine A., Li J., Zhang G., Van Puyvelde P., Van der Bruggen B.",3767388,Journal of Membrane Science,563, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6
2018,"Engineering of thermo-/pH-responsive membranes with enhanced gating coefficients, reversible behaviors and self-cleaning performance through acetic acid boosted microgel assembly","Liu H., Zhao X., Jia N., Sotto A., Zhao Y., Shen J., Gao C., Van Der Bruggen B.",20507488,Journal of Materials Chemistry A,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,6
2017,Production of salicylic acid in a three compartment bipolar membrane electrodialysis configuration,"Rottiers T., Bruggen V.D.B., Pinoy L.",1226086X,Journal of Industrial and Engineering Chemistry,54, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,6
2017,New method for silica embedding on a PES membrane surface via in situ sol gel process and immobilization in a polyamide thin film composite,"Berbar Y., Amara M., Ammi-Said A., Yuan S., Van Der Bruggen B.",22133437,Journal of Environmental Chemical Engineering,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,6
